timestamp,160m,80m,60m,40m,30m,20m,17m,15m,12m,10m,6m,sfi,ssn,k_index,a_index,bz,sw_speed,sw_density,xray
2026-04-17T13:22:14.695665+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:22:45.959493+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:23:17.367796+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:23:49.219096+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:24:20.851895+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:24:52.736951+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:25:24.693950+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:25:56.516575+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:26:28.327705+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:27:00.160159+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:27:32.133010+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:28:03.420588+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:28:35.396706+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:29:07.259580+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:29:38.673900+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:30:10.544540+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:30:42.379673+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:31:14.281411+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:31:46.259952+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:32:17.562475+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:32:48.993154+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:33:20.881109+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:33:52.863652+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:34:24.142555+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:34:56.083382+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:35:27.364104+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:35:59.364365+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:36:30.646482+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:37:02.667095+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:37:34.563906+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:38:05.886182+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:38:37.750669+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:39:09.194856+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:39:40.958216+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:40:12.427329+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:40:44.369344+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:41:15.807985+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:41:47.707628+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:42:19.871184+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:42:51.771531+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:43:23.259633+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:43:55.087807+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:44:27.115768+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:44:58.408337+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:45:29.829875+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:46:01.088045+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:46:33.068124+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:47:04.349425+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:47:36.297218+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:48:07.575048+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:48:39.455036+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:49:10.749782+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:49:42.718694+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:50:14.020372+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:50:46.037474+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:51:17.335013+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:51:49.670812+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:52:20.880848+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:52:52.959397+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:53:24.334447+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:53:56.303318+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:54:28.236558+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:55:00.071888+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:55:31.975067+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:56:03.837785+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:56:35.240967+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:57:06.555899+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:57:38.005629+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:58:09.325442+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:58:41.173529+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:59:13.090303+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T13:59:45.053795+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T14:00:16.943559+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T14:00:49.056506+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T14:01:20.939381+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T14:01:52.411164+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T14:02:24.253479+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T14:02:56.334351+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-17T14:03:27.662832+00:00,30,41,52,62,81,95,70,52,0,0,0,108.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-19T07:27:40.799311+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:28:12.656217+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:28:44.700709+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:29:16.630486+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:29:48.198557+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:30:19.667122+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:30:51.849844+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:31:23.908384+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:31:56.130282+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:32:28.114122+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:33:43.771466+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:34:15.625209+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:34:47.672945+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:35:18.688279+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:35:50.505174+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:36:09.668922+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:36:41.773704+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:37:13.983419+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:37:45.408612+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:38:17.212645+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:38:49.375307+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:39:20.986723+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:39:52.987429+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:40:24.611271+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:40:56.674601+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:41:29.164348+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:42:00.706433+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:42:32.843580+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:43:04.341849+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:43:36.610033+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:44:08.070945+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:44:40.162024+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:45:11.623092+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:45:43.892378+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:46:16.002056+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:46:47.668386+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:47:19.171935+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:47:51.386748+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:48:23.462055+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:48:55.614124+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:49:27.091834+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:49:58.920668+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:50:31.016196+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:51:03.479152+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:51:35.020375+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:52:07.156687+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:52:38.510585+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:53:01.497116+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:53:33.459856+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:54:05.507941+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:54:37.714641+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:55:09.323328+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:55:40.483605+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:56:12.042492+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:56:43.817827+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:57:14.833359+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:57:46.527516+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:58:17.505302+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:58:49.443351+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:59:21.094913+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T07:59:52.804674+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T08:00:23.786900+00:00,31,41,53,63,83,92,66,48,0,0,0,106.0,44.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T08:00:55.698407+00:00,31,42,53,64,84,91,65,46,0,0,0,106.0,35.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T08:01:27.287022+00:00,31,42,53,64,84,91,65,46,0,0,0,106.0,35.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T08:01:59.337588+00:00,31,42,53,64,84,91,65,46,0,0,0,106.0,35.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T08:02:30.912416+00:00,31,42,53,64,84,91,65,46,0,0,0,106.0,35.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T08:03:03.485721+00:00,31,42,53,64,84,91,65,46,0,0,0,106.0,35.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T08:03:34.490582+00:00,31,42,53,64,84,91,65,46,0,0,0,106.0,35.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-19T08:04:06.396264+00:00,31,42,53,64,84,91,65,46,0,0,0,106.0,35.0,4.0,33.0,0.0,0.0,0.0,0.0
2026-04-20T07:39:35.387140+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:40:07.659442+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:40:39.790581+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:41:11.818199+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:41:43.524612+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:42:15.598416+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:42:47.850754+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:43:19.837792+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:43:52.537501+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:44:24.519326+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:44:56.936997+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:45:28.390953+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:46:00.015161+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:46:31.591847+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:47:03.131954+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:47:34.733699+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:48:06.391181+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:48:37.983088+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:49:09.083063+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:49:40.683565+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:50:11.764929+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:50:43.316419+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:51:14.971400+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:51:45.954917+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:52:17.596565+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:52:48.339746+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:53:20.207964+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:53:52.286787+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:54:23.908478+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:54:55.976225+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:55:28.377625+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:56:00.426029+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:56:32.549160+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:57:04.244059+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:57:35.395034+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:58:06.972133+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:58:38.505577+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:59:10.060359+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T07:59:42.502983+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
2026-04-20T08:00:14.144370+00:00,31,42,54,64,84,90,64,45,0,0,0,105.0,35.0,2.0,23.0,0.0,0.0,0.0,0.0
